criptoativo,mes,ano,num_operacoes,valor_total_operacoes,valor_medio_operacao
EOS,1,2024,9843,245552.87,24.95
EOS,2,2024,6274,511314.39,81.5
EOS,3,2024,9238,1595059.07,172.66
EOS,4,2024,6038,699671.04,115.88
EOS,5,2024,3038,462889.45,152.37
EOS,6,2024,2105,336716.67,159.96
EOS,7,2024,3249,279639.41,86.07
EOS,8,2024,2862,283991.15,99.23
EOS,9,2024,1327,90128.91,67.92
EOS,10,2024,1968,256658.13,130.42
EOS,11,2024,4871,959715.33,197.03
EOS,12,2024,6954,2067544.91,297.32
EOS,1,2025,3953,707945.09,179.09
EOS,2,2025,1948,263677.97,135.36
EOS,3,2025,1954,213856.72,109.45
EOS,4,2025,3012,417015.54,138.45
EOS,5,2025,1978,266849.13,134.91
EOS,6,2025,522,67770.52,129.83
ETC,8,2019,13,972.03,74.77
ETC,9,2019,6,897.14,149.52
ETC,11,2019,8,135.51,16.94
ETC,12,2019,2,12.9,6.45
ETC,1,2020,6,78599.23,13099.87
ETC,2,2020,1110,903952.23,814.37
ETC,3,2020,1968,1615611.34,820.94
ETC,4,2020,816,448907.31,550.13
ETC,5,2020,2429,1785267.4,734.98
ETC,6,2020,751,529575.46,705.16
ETC,7,2020,859,480178.19,559.0
ETC,8,2020,1350,742834.06,550.25
ETC,9,2020,580,352225.81,607.29
ETC,10,2020,563,228606.16,406.05
ETC,11,2020,1390,644611.8,463.75
ETC,12,2020,1054,535644.88,508.2
ETC,1,2021,3009,1843052.31,612.51
ETC,2,2021,6914,5505447.91,796.28
ETC,3,2021,3574,2211676.69,618.82
ETC,4,2021,16948,18858159.79,1112.71
ETC,5,2021,53112,93486989.42,1760.19
ETC,6,2021,4825,5441897.44,1127.85
ETC,7,2021,3194,3375986.43,1056.98
ETC,8,2021,4560,5176176.31,1135.13
ETC,9,2021,2035,1493613.05,733.96
ETC,10,2021,1952,1560735.12,799.56
ETC,11,2021,1782,1350596.81,757.91
ETC,12,2021,844,383831.33,454.78
ETC,1,2022,730,329471.67,451.33
ETC,2,2022,933,355605.45,381.14
ETC,3,2022,2564,1610311.27,628.05
ETC,4,2022,763,246589.69,323.18
ETC,5,2022,742,245235.15,330.51
ETC,6,2022,511,116172.43,227.34
ETC,7,2022,5564,3070231.8,551.8
ETC,8,2022,5975,3656484.4,611.96
ETC,9,2022,4638,2660806.64,573.7
ETC,10,2022,1108,451019.29,407.06
ETC,11,2022,1458,577354.03,395.99
ETC,12,2022,286,46508.98,162.62
ETC,1,2023,683,224324.69,328.44
ETC,2,2023,416,107230.48,257.77
ETC,3,2023,439,107576.44,245.05
ETC,4,2023,331,74790.76,225.95
ETC,5,2023,271,68076.55,251.2
ETC,6,2023,304,80539.01,264.93
ETC,7,2023,345,55456.07,160.74
ETC,8,2023,157,25744.29,163.98
ETC,9,2023,202,30305.95,150.03
ETC,10,2023,219,51935.91,237.15
ETC,11,2023,442,65566.73,148.34
ETC,12,2023,653,132836.47,203.42
ETC,1,2024,748,185293.41,247.72
ETC,2,2024,3749,1758617.67,469.09
ETC,3,2024,8278,2323266.05,280.66
ETC,4,2024,4581,894592.97,195.28
ETC,5,2024,3871,727217.76,187.86
ETC,6,2024,2949,455131.17,154.33
ETC,7,2024,2815,685934.39,243.67
ETC,8,2024,2076,368374.18,177.44
ETC,9,2024,1696,248446.56,146.49
ETC,10,2024,2001,384210.99,192.01
ETC,11,2024,7058,1946382.83,275.77
ETC,12,2024,10767,5100886.89,473.75
ETC,1,2025,4684,1134110.51,242.12
ETC,2,2025,2274,310767.27,136.66
ETC,3,2025,2128,263273.28,123.72
ETC,4,2025,1907,286345.08,150.15
ETC,5,2025,45497,14068356.88,309.22
ETC,6,2025,16002,2933192.53,183.3
ETH,8,2019,67935,30053333.1,442.38
ETH,9,2019,65716,29618350.67,450.7
ETH,10,2019,49856,24631908.09,494.06
ETH,11,2019,38283,19589878.66,511.71
ETH,12,2019,29514,12806084.51,433.9
ETH,1,2020,51229,26052891.83,508.56
ETH,2,2020,95610,84364489.2,882.38
ETH,3,2020,93773,74764107.71,797.29
ETH,4,2020,134671,163608125.68,1214.87
ETH,5,2020,164542,106422530.5,646.78
ETH,6,2020,69299,49180424.15,709.68
ETH,7,2020,95612,82571201.32,863.61
ETH,8,2020,148239,219748779.58,1482.4
ETH,9,2020,182140,176276255.53,967.81
ETH,10,2020,82154,102464773.1,1247.23
ETH,11,2020,187275,268411338.77,1433.25
ETH,12,2020,196484,255957529.36,1302.69
ETH,1,2021,765615,1600718929.38,2090.76
ETH,2,2021,712446,1669906241.58,2343.91
ETH,3,2021,463154,994080155.31,2146.33
ETH,4,2021,691403,1596467866.42,2309.03
ETH,5,2021,1077723,3486027545.85,3234.62
ETH,6,2021,360065,1061853595.36,2949.06
ETH,7,2021,290116,744399060.65,2565.87
ETH,8,2021,506893,1418867424.35,2799.15
ETH,9,2021,441230,1532953870.39,3474.27
ETH,10,2021,535419,1625009558.97,3035.02
ETH,11,2021,426166,1336161664.61,3135.31
ETH,12,2021,1073991,1285137249.61,1196.6
ETH,1,2022,1024115,1022801875.89,998.72
ETH,2,2022,768937,912856635.04,1187.17
ETH,3,2022,739063,607396164.26,821.85
ETH,4,2022,625759,434280439.02,694.01
ETH,5,2022,669235,689401374.39,1030.13
ETH,6,2022,897308,615230303.46,685.64
ETH,7,2022,1781863,670532918.49,376.31
ETH,8,2022,1488395,642205369.18,431.48
ETH,9,2022,1221180,527326125.9,431.82
ETH,10,2022,774254,288502405.96,372.62
ETH,11,2022,834956,498797118.21,597.39
ETH,12,2022,527899,196539547.67,372.31
ETH,1,2023,771356,271843531.62,352.42
ETH,2,2023,607441,240665819.51,396.2
ETH,3,2023,820187,363843276.06,443.61
ETH,4,2023,645211,276716415.45,428.88
ETH,5,2023,473065,198895201.84,420.44
ETH,6,2023,440695,232329016.96,527.19
ETH,7,2023,447829,164860732.01,368.13
ETH,8,2023,535193,272133149.82,508.48
ETH,9,2023,483606,138600880.17,286.6
ETH,10,2023,600388,243181838.46,405.04
ETH,11,2023,691310,359478315.44,520.0
ETH,12,2023,1062990,452354311.79,425.55
ETH,1,2024,978103,563548101.63,576.16
ETH,2,2024,1108566,721910267.05,651.21
ETH,3,2024,2081385,1782108275.06,856.21
ETH,4,2024,1623129,1192453594.1,734.66
ETH,5,2024,1104975,844436764.49,764.21
ETH,6,2024,1088263,716364590.78,658.26
ETH,7,2024,1051136,865979457.85,823.85
ETH,8,2024,1031046,1275801226.91,1237.39
ETH,9,2024,845313,903954322.88,1069.37
ETH,10,2024,949175,1024796485.87,1079.67
ETH,11,2024,2175435,1990769804.38,915.11
ETH,12,2024,2552463,2264755502.64,887.28
ETH,1,2025,1804415,1424791632.57,789.61
ETH,2,2025,1191064,1215388076.25,1020.42
ETH,3,2025,1214452,1085263912.37,893.62
ETH,4,2025,875804,852472266.83,973.36
ETH,5,2025,1245994,1567366686.63,1257.92
ETH,6,2025,894196,1249065423.24,1396.86
ETH,7,2025,6453,1469527.94,227.73
FIL,2,2021,7,14230.94,2032.99
FIL,3,2021,64,32895.09,513.99
FIL,4,2021,36,92512.01,2569.78
FIL,5,2021,4,43219.88,10804.97
FIL,6,2021,14,17600.06,1257.15
FIL,7,2021,925,423866.68,458.23
FIL,8,2021,1886,1179801.36,625.56
FIL,9,2021,3933,5025161.48,1277.69
FIL,10,2021,2078,2311016.13,1112.13
FIL,11,2021,1097,1014167.5,924.49
FIL,12,2021,11799,4665465.08,395.41
FIL,1,2022,6946,2591183.61,373.05
FIL,2,2022,3711,43318875.33,11673.1
FIL,3,2022,6949,4478815.25,644.53
FIL,4,2022,5823,1690918.64,290.39
FIL,5,2022,3735,1423361.19,381.09
FIL,6,2022,2453,589248.27,240.22
FIL,7,2022,4862,1271204.74,261.46
FIL,8,2022,8637,3138483.38,363.38
FIL,9,2022,2820,865211.37,306.81
FIL,10,2022,1195,202731.5,169.65
FIL,11,2022,1418,300651.74,212.03
FIL,12,2022,1848,219849.85,118.97
FIL,1,2023,1995,667197.4,334.43
FIL,2,2023,5089,1692497.1,332.58
FIL,3,2023,3466,1136763.14,327.98
FIL,4,2023,1256,335326.84,266.98
FIL,5,2023,972,243945.86,250.97
FIL,6,2023,1978,518623.6,262.2
FIL,7,2023,1806,561327.03,310.81
FIL,8,2023,1170,312435.01,267.04
FIL,9,2023,907,164832.62,181.73
FIL,10,2023,1201,319557.1,266.08
FIL,11,2023,1815,473778.1,261.03
FIL,12,2023,3460,1156187.67,334.16
FIL,1,2024,4760,1217394.69,255.76
FIL,2,2024,7956,2597029.08,326.42
FIL,3,2024,14893,6940931.34,466.05
FIL,4,2024,9399,2838992.59,302.05
FIL,5,2024,5493,1524859.42,277.6
FIL,6,2024,4480,1938675.42,432.74
FIL,7,2024,3868,1028413.12,265.88
FIL,8,2024,3815,629710.12,165.06
FIL,9,2024,2003,644169.04,321.6
FIL,10,2024,2320,374133.81,161.26
FIL,11,2024,5782,1786230.41,308.93
FIL,12,2024,7797,3570709.83,457.96
FIL,1,2025,4773,1156408.59,242.28
FIL,2,2025,2979,701459.59,235.47
FIL,3,2025,2055,980928.31,477.34
FIL,4,2025,1675,1323633.6,790.23
FIL,5,2025,2002,187041.28,93.43
FIL,6,2025,1497,170277.32,113.75
FIL,7,2025,3,1193.13,397.71
ICP,5,2021,35,206877.5,5910.79
ICP,6,2021,34,14624.25,430.12
ICP,7,2021,31,78574.99,2534.68
ICP,8,2021,125,334944.1,2679.55
ICP,9,2021,73,67901.94,930.16
ICP,10,2021,3027,2023494.08,668.48
ICP,11,2021,2177,1542806.13,708.68
ICP,12,2021,16026,7340101.51,458.01
ICP,1,2022,38506,23938292.44,621.68
ICP,2,2022,7444,3075309.71,413.13
ICP,3,2022,6705,2703935.91,403.27
ICP,4,2022,4805,1351869.04,281.35
ICP,5,2022,9352,1922022.82,205.52
ICP,6,2022,5682,1891476.38,332.89
ICP,7,2022,4911,1186694.74,241.64
ICP,8,2022,3361,870696.83,259.06
ICP,9,2022,1819,380289.72,209.07
ICP,10,2022,1758,281845.52,160.32
ICP,11,2022,2131,320869.66,150.57
ICP,12,2022,1668,177130.49,106.19
ICP,1,2023,3007,439138.18,146.04
ICP,2,2023,5122,1071773.44,209.25
ICP,3,2023,2767,485035.25,175.29
ICP,4,2023,3374,882772.7,261.64
ICP,5,2023,2644,507050.23,191.77
ICP,6,2023,2166,272817.58,125.95
ICP,7,2023,2288,266459.59,116.46
ICP,8,2023,1934,206302.61,106.67
ICP,9,2023,1708,112050.64,65.6
ICP,10,2023,1822,237708.1,130.47
ICP,11,2023,2680,503802.43,187.99
ICP,12,2023,10895,3635538.33,333.69
ICP,1,2024,10874,3928138.35,361.24
ICP,2,2024,8756,2709732.83,309.47
ICP,3,2024,20555,8460332.3,411.59
ICP,4,2024,15483,5316637.14,343.39
ICP,5,2024,7952,2515241.68,316.3
ICP,6,2024,5346,1960837.53,366.79
ICP,7,2024,6712,1939687.52,288.99
ICP,8,2024,4141,1078381.39,260.42
ICP,9,2024,3532,1048774.85,296.94
ICP,10,2024,4292,996576.33,232.19
ICP,11,2024,9314,4209725.75,451.98
ICP,12,2024,7972,4350710.3,545.75
ICP,1,2025,5342,2008669.17,376.01
ICP,2,2025,2805,941700.96,335.72
ICP,3,2025,2904,842857.41,290.24
ICP,4,2025,1651,359228.02,217.58
ICP,5,2025,2084,697798.62,334.84
ICP,6,2025,1668,396716.96,237.84
ICP,7,2025,2,1240.36,620.18
IMOB01,10,2020,49,500800.0,10220.41
IMOB01,8,2021,58,1112690.83,19184.32
IOTA,8,2019,763,197646.4,259.04
IOTA,9,2019,537,400919.72,746.59
IOTA,10,2019,876,441680.06,504.2
IOTA,11,2019,579,224197.14,387.21
IOTA,12,2019,623,236401.75,379.46
IOTA,1,2020,1466,735743.23,501.87
IOTA,2,2020,2932,1442372.04,491.94
IOTA,3,2020,1201,418552.16,348.5
IOTA,4,2020,1757,647546.02,368.55
IOTA,5,2020,3323,1215976.85,365.93
IOTA,6,2020,2609,649604.54,248.99
IOTA,7,2020,3637,1075176.96,295.62
IOTA,8,2020,6866,3413244.47,497.12
IOTA,9,2020,2246,1106136.88,492.49
IOTA,10,2020,1412,732461.5,518.74
IOTA,11,2020,3154,1529768.45,485.02
IOTA,12,2020,2521,833841.07,330.76
IOTA,1,2021,9688,5140939.89,530.65
IOTA,2,2021,30664,21501743.24,701.2
IOTA,3,2021,17330,15307265.08,883.28
IOTA,4,2021,22525,18857223.84,837.17
IOTA,5,2021,15570,12043842.58,773.53
IOTA,6,2021,5631,3582161.79,636.15
IOTA,7,2021,3607,2067150.9,573.09
IOTA,8,2021,6882,4665399.65,677.91
IOTA,9,2021,14346,12941700.44,902.11
IOTA,10,2021,8688,8937780.7,1028.75
IOTA,11,2021,5197,4852836.06,933.78
IOTA,12,2021,2768,2102351.56,759.52
IOTA,1,2022,1244,978792.96,786.81
IOTA,2,2022,667,300914.4,451.15
IOTA,3,2022,802,594360.29,741.1
IOTA,4,2022,557,298287.47,535.53
IOTA,5,2022,981,416492.11,424.56
IOTA,6,2022,454,113170.97,249.28
IOTA,7,2022,725,209157.63,288.49
IOTA,8,2022,306,72118.1,235.68
IOTA,9,2022,440,148439.43,337.36
IOTA,10,2022,432,154336.64,357.26
IOTA,11,2022,272,70766.04,260.17
IOTA,12,2022,167,32952.96,197.32
IOTA,1,2023,549,122740.62,223.57
IOTA,2,2023,277,58409.27,210.86
IOTA,3,2023,401,70560.94,175.96
IOTA,4,2023,221,34829.53,157.6
IOTA,5,2023,258,51572.62,199.89
IOTA,6,2023,366,56223.74,153.62
IOTA,7,2023,196,51679.84,263.67
IOTA,8,2023,118,10925.97,92.59
IOTA,9,2023,115,10710.52,93.13
IOTA,10,2023,236,37888.33,160.54
IOTA,11,2023,850,159612.12,187.78
IOTA,12,2023,899,208533.81,231.96
IOTA,1,2024,305,97984.89,321.26
IOTA,2,2024,283,70876.06,250.45
IOTA,3,2024,605,205967.74,340.44
IOTA,4,2024,235,63561.44,270.47
IOTA,5,2024,150,19910.23,132.73
IOTA,6,2024,171,29670.06,173.51
IOTA,7,2024,112,17256.81,154.08
IOTA,8,2024,113,45531.47,402.93
IOTA,9,2024,126,20095.37,159.49
IOTA,10,2024,244,72838.08,298.52
IOTA,11,2024,693,387732.52,559.5
IOTA,12,2024,1757,906528.48,515.95
IOTA,1,2025,537,174494.21,324.94
IOTA,2,2025,202,47307.3,234.19
IOTA,3,2025,250,89743.5,358.97
IOTA,4,2025,207,86437.42,417.57
IOTA,5,2025,222,93712.58,422.13
IOTA,6,2025,89,27918.34,313.69
LINK,8,2019,6,31561.27,5260.21
LINK,9,2019,46,473826.77,10300.58
LINK,10,2019,82,596748.98,7277.43
LINK,11,2019,316,56719.02,179.49
LINK,12,2019,734,110528.92,150.58
LINK,1,2020,1806,608530.13,336.95
LINK,2,2020,2972,1803088.52,606.69
LINK,3,2020,6100,3467746.09,568.48
LINK,4,2020,3850,2116627.6,549.77
LINK,5,2020,4484,2331501.6,519.96
LINK,6,2020,2699,1607548.18,595.61
LINK,7,2020,8818,7363439.94,835.05
LINK,8,2020,21132,23421914.62,1108.36
LINK,9,2020,11260,9750155.4,865.91
LINK,10,2020,6191,4917760.79,794.34
LINK,11,2020,8295,6936175.71,836.19
LINK,12,2020,40706,25070024.15,615.88
LINK,1,2021,176807,190819516.81,1079.25
LINK,2,2021,141399,186627174.43,1319.86
LINK,3,2021,122757,148034769.02,1205.92
LINK,4,2021,183892,233224137.58,1268.27
LINK,5,2021,158192,212417136.1,1342.78
LINK,6,2021,61039,75301806.44,1233.67
LINK,7,2021,44461,51632815.15,1161.31
LINK,8,2021,70200,79266369.04,1129.15
LINK,9,2021,58719,64916980.46,1105.55
LINK,10,2021,54474,58173053.95,1067.9
LINK,11,2021,50261,56915630.1,1132.4
LINK,12,2021,98651,45134128.07,457.51
LINK,1,2022,35540,35949513.25,1011.52
LINK,2,2022,17066,9845511.95,576.91
LINK,3,2022,14373,10452475.62,727.23
LINK,4,2022,11785,10812474.68,917.48
LINK,5,2022,17908,45584509.99,2545.48
LINK,6,2022,17604,9034131.65,513.19
LINK,7,2022,11438,4866302.85,425.45
LINK,8,2022,11602,6245985.41,538.35
LINK,9,2022,13736,6649720.68,484.11
LINK,10,2022,18105,8162533.18,450.84
LINK,11,2022,44167,15439390.83,349.57
LINK,12,2022,27583,7084607.85,256.85
LINK,1,2023,38743,8857079.25,228.61
LINK,2,2023,43481,13256105.84,304.87
LINK,3,2023,33782,10207350.52,302.15
LINK,4,2023,33080,8459663.26,255.73
LINK,5,2023,26142,5356105.01,204.89
LINK,6,2023,31243,9800270.31,313.68
LINK,7,2023,48818,14253547.77,291.97
LINK,8,2023,30771,8843855.5,287.41
LINK,9,2023,186597,26631675.28,142.72
LINK,10,2023,241213,61352642.62,254.35
LINK,11,2023,332338,129801281.97,390.57
LINK,12,2023,298516,114628034.04,383.99
LINK,1,2024,164895,65580992.91,397.71
LINK,2,2024,315077,121023118.48,384.11
LINK,3,2024,334945,136756068.6,408.29
LINK,4,2024,204050,70367694.41,344.86
LINK,5,2024,204791,70663986.59,345.05
LINK,6,2024,168866,62659070.06,371.06
LINK,7,2024,165861,57531758.26,346.87
LINK,8,2024,145987,52685391.77,360.89
LINK,9,2024,141402,37686125.71,266.52
LINK,10,2024,165421,52264513.24,315.95
LINK,11,2024,392807,169524689.37,431.57
LINK,12,2024,854667,558770209.76,653.79
LINK,1,2025,422686,262021246.27,619.9
LINK,2,2025,230779,143169425.21,620.37
LINK,3,2025,236015,107325937.35,454.74
LINK,4,2025,159925,62829482.09,392.87
LINK,5,2025,169793,80393212.78,473.48
LINK,6,2025,131632,68244331.14,518.45
LINK,7,2025,9,29303.82,3255.98
LTC,8,2019,92620,66823611.51,721.48
LTC,9,2019,76099,43869418.58,576.48
LTC,10,2019,51387,31743261.03,617.73
LTC,11,2019,46990,23250359.94,494.79
LTC,12,2019,31659,19117218.38,603.85
LTC,1,2020,68890,39168644.38,568.57
LTC,2,2020,94365,76661946.72,812.4
LTC,3,2020,68584,46853960.52,683.16
LTC,4,2020,49613,35360542.77,712.73
LTC,5,2020,60521,45209661.46,747.01
LTC,6,2020,37491,21819692.06,582.0
LTC,7,2020,51748,34213077.39,661.15
LTC,8,2020,88863,79972995.26,899.96
LTC,9,2020,56600,28027934.53,495.19
LTC,10,2020,52377,29877387.15,570.43
LTC,11,2020,135515,101897118.99,751.93
LTC,12,2020,159840,165845109.11,1037.57
LTC,1,2021,259003,250551217.14,967.37
LTC,2,2021,312264,356158485.15,1140.57
LTC,3,2021,205264,223351902.12,1088.12
LTC,4,2021,345655,398959129.39,1154.21
LTC,5,2021,407447,507612352.04,1245.84
LTC,6,2021,134284,96197505.99,716.37
LTC,7,2021,84617,50454751.82,596.27
LTC,8,2021,148147,101678475.93,686.34
LTC,9,2021,156842,124796540.25,795.68
LTC,10,2021,153937,110472431.04,717.65
LTC,11,2021,177966,154384120.05,867.49
LTC,12,2021,98772,64450279.61,652.52
LTC,1,2022,68975,40184043.65,582.59
LTC,2,2022,60105,31186015.61,518.86
LTC,3,2022,49822,25002896.75,501.84
LTC,4,2022,37394,18485120.85,494.33
LTC,5,2022,53813,55513045.43,1031.59
LTC,6,2022,52648,21034143.84,399.52
LTC,7,2022,43238,17389034.26,402.17
LTC,8,2022,32100,13684403.86,426.31
LTC,9,2022,36447,14064168.26,385.88
LTC,10,2022,79400,12256419.7,154.36
LTC,11,2022,108763,22850595.35,210.1
LTC,12,2022,73775,14485344.21,196.34
LTC,1,2023,89476,16820277.29,187.99
LTC,2,2023,76369,17022099.47,222.89
LTC,3,2023,89225,26842579.81,300.84
LTC,4,2023,56743,16513368.44,291.02
LTC,5,2023,56815,19190235.29,337.77
LTC,6,2023,58432,26293388.23,449.98
LTC,7,2023,88588,30166188.85,340.52
LTC,8,2023,134547,21062451.84,156.54
LTC,9,2023,117411,18549173.46,157.98
LTC,10,2023,167555,24546526.63,146.5
LTC,11,2023,159958,31108928.98,194.48
LTC,12,2023,291005,37046136.74,127.3
LTC,1,2024,193382,28333717.14,146.52
LTC,2,2024,202531,35706526.88,176.3
LTC,3,2024,435559,97940104.4,224.86
LTC,4,2024,282935,91589523.97,323.71
LTC,5,2024,148940,33924321.06,227.77
LTC,6,2024,131301,31087995.11,236.77
LTC,7,2024,149413,45683258.65,305.75
LTC,8,2024,130623,89743211.37,687.04
LTC,9,2024,121849,26544057.97,217.84
LTC,10,2024,163603,48623491.54,297.2
LTC,11,2024,365568,140507512.48,384.35
LTC,12,2024,602506,335019012.14,556.04
LTC,1,2025,409529,187656397.47,458.22
LTC,2,2025,327635,216050439.33,659.42
LTC,3,2025,260477,199997716.11,767.81
LTC,4,2025,157375,60115527.84,381.99
LTC,5,2025,186026,88759230.18,477.13
LTC,6,2025,117603,42517661.98,361.54
MATIC,8,2019,50,189713.78,3794.28
MATIC,9,2019,4,1011.89,252.97
MATIC,10,2019,13,123191.36,9476.26
MATIC,11,2019,29,239935.85,8273.65
MATIC,12,2019,48,236755.86,4932.41
MATIC,6,2020,1,25314.53,25314.53
MATIC,7,2020,1,12515.0,12515.0
MATIC,8,2020,1,89.37,89.37
MATIC,11,2020,2,997.92,498.96
MATIC,2,2021,33,229992.86,6969.48
MATIC,3,2021,41,72694.27,1773.03
MATIC,4,2021,28,297980.58,10642.16
MATIC,5,2021,330,2913460.98,8828.67
MATIC,6,2021,159,741644.37,4664.43
MATIC,7,2021,7562,6678787.16,883.2
MATIC,8,2021,21452,17209693.19,802.24
MATIC,9,2021,30773,24923793.47,809.92
MATIC,10,2021,40599,44108288.57,1086.44
MATIC,11,2021,31633,31592772.09,998.73
MATIC,12,2021,46852,52228680.34,1114.76
MATIC,1,2022,25024,19916643.68,795.9
MATIC,2,2022,17189,29270131.49,1702.84
MATIC,3,2022,12251,6876410.32,561.29
MATIC,4,2022,12616,4390769.01,348.03
MATIC,5,2022,23220,44157177.4,1901.69
MATIC,6,2022,20255,5097004.27,251.64
MATIC,7,2022,35104,17413081.21,496.04
MATIC,8,2022,24729,11187032.34,452.39
MATIC,9,2022,30290,7549257.86,249.23
MATIC,10,2022,139116,13105614.41,94.21
MATIC,11,2022,166329,65612810.95,394.48
MATIC,12,2022,128994,15421800.03,119.55
MATIC,1,2023,362643,44401145.08,122.44
MATIC,2,2023,421988,89417022.59,211.89
MATIC,3,2023,321147,61966331.45,192.95
MATIC,4,2023,262048,33743657.93,128.77
MATIC,5,2023,219657,22941843.19,104.44
MATIC,6,2023,274390,45913781.81,167.33
MATIC,7,2023,320178,50546408.17,157.87
MATIC,8,2023,370101,48442206.31,130.89
MATIC,9,2023,227719,29203357.47,128.24
MATIC,10,2023,319812,63619945.12,198.93
MATIC,11,2023,416808,133547607.96,320.41
MATIC,12,2023,505289,152213557.96,301.24
MATIC,1,2024,366804,79417192.12,216.51
MATIC,2,2024,312042,108426586.26,347.47
MATIC,3,2024,505828,170777891.86,337.62
MATIC,4,2024,400160,93259486.8,233.06
MATIC,5,2024,248074,61991406.84,249.89
MATIC,6,2024,209730,55175587.21,263.08
MATIC,7,2024,225202,54807023.0,243.37
MATIC,8,2024,206947,114216788.32,551.91
MATIC,9,2024,171124,37517184.4,219.24
MATIC,10,2024,149708,30023397.34,200.55
MATIC,11,2024,467610,200544695.53,428.87
MATIC,12,2024,437711,213706194.99,488.24
MATIC,1,2025,227732,68950454.76,302.77
MATIC,2,2025,9862,1455827.25,147.62
MATIC,3,2025,5777,941708.66,163.01
MATIC,4,2025,5100,824393.58,161.65
MATIC,5,2025,5619,949689.96,169.01
MATIC,6,2025,3934,651335.35,165.57
MATIC,7,2025,1,5183.41,5183.41
MBCONS02,9,2020,105,48668.47,463.51
MBCONS02,10,2020,113,31179.47,275.92
MBCONS02,11,2020,154,33036.97,214.53
MBCONS02,12,2020,525,626015.41,1192.41
MBCONS02,2,2021,311,53018.83,170.48
MBPRK02,9,2020,328,182166.26,555.38
MBPRK02,10,2020,237,95869.85,404.51
MBPRK02,11,2020,465,344795.78,741.5
MBPRK02,12,2020,432,436472.21,1010.35
MBPRK02,1,2021,2812,761631.84,270.85
MBPRK02,2,2021,890,276002.81,310.12
MBPRK02,3,2021,1769,564058.93,318.86
MBPRK02,4,2021,1384,595220.87,430.07
MBPRK02,5,2021,491,437866.06,891.78
MBPRK02,6,2021,346,269535.13,779.0
MBPRK02,7,2021,384,257792.63,671.33
MBPRK02,8,2021,267,111329.62,416.96
MBPRK02,9,2021,303,165033.47,544.66
MBPRK02,10,2021,371,149242.71,402.27
MBPRK02,11,2021,514,123860.71,240.97
MBPRK02,12,2021,306,161110.68,526.51
MBPRK02,1,2022,243,93898.95,386.42
MBPRK02,2,2022,26,15912.4,612.02
MBPRK02,3,2022,20,5661.74,283.09
MBPRK02,4,2022,25,10968.62,438.74
MBPRK02,5,2022,18,9983.65,554.65
MBPRK02,6,2022,10,5265.8,526.58
MBPRK02,7,2022,5,15473.66,3094.73
MBPRK02,8,2022,9,2796.95,310.77
MBPRK02,9,2022,10,1784.92,178.49
MBPRK02,10,2022,15,9706.21,647.08
MBPRK02,11,2022,25,45106.24,1804.25
MBPRK02,12,2022,25,11068.27,442.73
MBPRK02,1,2023,26,9600.74,369.26
MBPRK02,2,2023,40,27368.55,684.21
MBPRK02,3,2023,136,59967.1,440.93
MBPRK02,4,2023,38,9437.18,248.35
MBPRK02,5,2023,63,17616.71,279.63
MBPRK02,6,2023,39,15301.89,392.36
MBPRK02,7,2023,27,19528.05,723.26
MBPRK02,8,2023,1025,4857635.92,4739.16
MBPRK03,9,2020,426,238286.12,559.36
MBPRK03,10,2020,412,191526.24,464.87
MBPRK03,11,2020,582,212897.68,365.8
MBPRK03,12,2020,1594,1971814.18,1237.02
MBPRK03,1,2021,1121,430850.62,384.34
MBPRK03,2,2021,643,307770.17,478.65
MBPRK03,3,2021,971,277275.21,285.56
MBPRK03,4,2021,872,263227.53,301.87
MBPRK03,5,2021,501,592396.79,1182.43
MBPRK03,6,2021,158,41116.47,260.23
MBPRK03,7,2021,165,30486.23,184.77
MBPRK03,8,2021,203,61048.72,300.73
MBPRK03,9,2021,223,54226.75,243.17
MBPRK03,10,2021,92,26834.9,291.68
MBPRK03,12,2021,1,495.59,495.59
MBPRK03,1,2022,80,72636.79,907.96
MBPRK03,2,2022,39,87910.47,2254.11
MBPRK03,3,2022,27,16560.92,613.37
MBPRK03,4,2022,17,7949.03,467.59
MBPRK03,5,2022,9,1504.32,167.15
MBPRK03,6,2022,13,19152.16,1473.24
MBPRK03,7,2022,13,5297.35,407.49
MBPRK03,8,2022,12,4569.26,380.77
MBPRK03,9,2022,8,2830.55,353.82
MBPRK03,10,2022,7,1808.43,258.35
MBPRK03,11,2022,7,1154.65,164.95
MBPRK03,12,2022,9,4702.9,522.54
MBPRK03,1,2023,10,74010.4,7401.04
MBPRK03,2,2023,6,1170.18,195.03
MBPRK03,3,2023,11,14338.84,1303.53
MBPRK03,4,2023,8,7735.25,966.91
MBPRK03,5,2023,7,74436.21,10633.74
MBPRK03,6,2023,3,490.11,163.37
MBPRK03,7,2023,6,618.88,103.15
MBPRK03,8,2023,2,8083.47,4041.74
MBPRK03,9,2023,2,194.82,97.41
MBPRK03,10,2023,1,210.69,210.69
MBPRK03,11,2023,3,292.31,97.44
MBPRK03,12,2023,8,1254.34,156.79
MBPRK03,1,2024,7,3112.12,444.59
MBPRK03,2,2024,7,12157.66,1736.81
MBPRK03,3,2024,13,9784.88,752.68
MBPRK03,4,2024,3,1091.93,363.98
MBPRK03,5,2024,3,1140.89,380.3
MBPRK03,6,2024,3,8559.79,2853.26
MBPRK03,7,2024,2,466.12,233.06
MBPRK03,12,2024,2,322.96,161.48
